house_id,location_id,builder_id,property_type_id,listing_date,area_sqft,bedrooms,bathrooms,balcony_count,parking_spaces,floor_number,total_floors,furnishing_status,property_age,facing_direction,price,sale_status
934,L085,B027,PT006,9/10/2025,2270,3,2,1,2,19,17,Semi-Furnished,10,North,15621191,Reserved
935,L028,B026,PT003,11/10/2025,4763,6,5,2,2,30,25,Semi-Furnished,9,East,66135799,Reserved
936,L017,B045,PT006,6/19/2025,4083,6,5,4,0,14,38,Semi-Furnished,4,North-West,63319325,Sold
937,L025,B005,PT002,12/6/2025,1235,2,2,4,1,24,25,Semi-Furnished,20,South,11267283,Sold
938,L068,B010,PT006,11/9/2024,1435,2,2,4,3,10,9,Semi-Furnished,9,South-East,20743892,Available
939,L026,B044,PT008,2/11/2025,2082,3,4,1,0,2,33,Semi-Furnished,4,West,22338952,Reserved
940,L082,B028,PT004,8/1/2025,3274,5,5,1,2,23,4,Unfurnished,18,North,48031444,Reserved
941,L063,B043,PT004,12/27/2024,4398,6,5,1,2,27,8,Furnished,0,East,54774142,Reserved
942,L086,B031,PT002,7/8/2025,739,1,2,4,1,6,3,Furnished,18,South,7296978,Available
943,L050,B021,PT007,8/10/2025,929,1,1,2,4,14,13,Unfurnished,4,South,6920660,Available
944,L079,B020,PT001,9/15/2024,630,1,2,4,2,24,24,Semi-Furnished,9,North-East,9043773,Reserved
945,L060,B038,PT004,3/27/2025,1019,1,1,2,4,7,2,Unfurnished,16,South,6982325,Reserved
946,L017,B005,PT010,6/11/2024,3392,5,4,2,0,35,7,Unfurnished,4,South,37302318,Reserved
947,L039,B014,PT001,6/23/2025,1167,1,1,3,1,12,26,Unfurnished,6,North-West,15633300,Sold
948,L040,B007,PT002,2/11/2024,4196,6,5,2,4,19,1,Furnished,5,East,52507493,Reserved
949,L016,B050,PT010,5/15/2025,2223,3,2,4,4,17,28,Unfurnished,3,East,21800875,Sold
950,L059,B023,PT007,1/24/2025,4816,6,5,4,1,22,18,Furnished,17,North,35051409,Available
951,L082,B045,PT010,1/5/2025,3168,5,4,4,0,34,24,Furnished,12,South-West,35218000,Available
952,L040,B003,PT009,4/19/2024,4672,6,5,2,2,28,16,Unfurnished,13,East,38597059,Sold
953,L062,B034,PT001,2/3/2024,760,1,2,1,2,4,21,Unfurnished,20,East,6729935,Sold
954,L065,B004,PT003,4/20/2025,4952,6,5,1,3,3,25,Furnished,16,South,72801945,Available
955,L082,B019,PT010,3/8/2024,3656,6,5,1,3,24,29,Unfurnished,20,South-East,56295616,Sold
956,L035,B030,PT010,3/15/2024,1632,2,3,4,0,7,10,Unfurnished,15,South-East,21168807,Sold
957,L014,B029,PT001,12/21/2024,4766,6,5,4,1,16,37,Furnished,19,South-West,59817600,Reserved
958,L085,B012,PT001,5/1/2025,945,1,2,3,0,26,12,Furnished,20,South-West,5402797,Available
959,L075,B043,PT006,6/23/2025,1252,2,1,4,4,15,7,Furnished,1,North,17195793,Sold
960,L010,B050,PT004,8/4/2025,1929,3,4,4,1,32,9,Furnished,19,South,27354872,Sold
961,L029,B021,PT003,6/2/2025,2223,3,4,1,1,22,28,Furnished,19,East,28731604,Available
962,L075,B030,PT006,12/31/2024,929,1,2,2,4,22,25,Furnished,18,North-West,7114642,Available
963,L019,B038,PT001,10/5/2024,4633,6,5,2,1,7,25,Unfurnished,16,North-West,63294622,Reserved
964,L094,B023,PT006,1/6/2025,4219,6,5,4,3,22,15,Semi-Furnished,13,East,24961819,Reserved
965,L093,B025,PT008,1/14/2025,3736,6,5,1,4,35,33,Semi-Furnished,7,South-East,31687839,Available
966,L071,B027,PT002,5/4/2024,1678,2,2,4,0,8,9,Unfurnished,16,North-West,12817048,Available
967,L057,B025,PT005,8/23/2025,3326,5,5,3,3,9,24,Semi-Furnished,16,South-East,29296394,Reserved
968,L005,B015,PT009,5/19/2025,3967,6,5,2,4,1,7,Unfurnished,20,West,36727520,Reserved
969,L031,B039,PT003,3/29/2024,1006,1,1,2,0,20,26,Furnished,13,North-West,5526830,Sold
970,L003,B049,PT007,10/29/2024,1946,3,2,1,2,6,2,Semi-Furnished,18,South-East,19350115,Reserved
971,L064,B017,PT006,7/26/2024,1868,3,4,4,2,21,13,Unfurnished,16,East,27785180,Reserved
972,L021,B005,PT004,6/22/2025,4742,6,5,3,2,15,5,Furnished,9,South,58274972,Reserved
973,L098,B009,PT010,12/6/2024,3493,5,4,2,4,10,23,Furnished,9,South-East,41112947,Reserved
974,L096,B001,PT003,12/11/2025,2823,4,3,4,4,21,7,Semi-Furnished,3,North-West,31823641,Sold
975,L080,B040,PT010,9/22/2024,3562,5,5,4,0,0,2,Semi-Furnished,17,South-West,45394868,Available
976,L094,B031,PT002,7/22/2025,1745,2,3,4,0,14,16,Furnished,8,South-West,23639167,Sold
977,L057,B012,PT010,3/30/2025,1874,3,2,3,0,14,37,Furnished,16,North-West,25417734,Reserved
978,L007,B031,PT006,4/26/2025,2491,4,3,4,1,16,28,Semi-Furnished,9,North-West,29608120,Reserved
979,L098,B043,PT010,3/6/2025,631,1,2,4,2,19,36,Furnished,9,North-East,7683337,Reserved
980,L091,B007,PT010,9/6/2024,4122,6,5,4,2,9,5,Semi-Furnished,11,South-East,27828408,Sold
981,L056,B041,PT004,10/7/2025,2108,3,4,1,3,15,19,Furnished,12,North-West,26313772,Sold
982,L048,B033,PT010,1/1/2025,2011,3,3,3,1,32,5,Unfurnished,15,West,30158743,Sold
983,L079,B008,PT008,10/8/2025,3292,5,5,4,1,13,13,Furnished,12,South-East,24382306,Sold
984,L065,B048,PT001,7/3/2025,3109,5,5,2,3,30,26,Furnished,11,South-West,22714039,Available
985,L027,B043,PT004,6/16/2025,2143,3,3,3,3,7,18,Semi-Furnished,17,West,28459921,Sold
986,L091,B044,PT008,2/13/2024,2218,3,4,1,3,33,7,Furnished,2,South-West,27453751,Sold
987,L027,B004,PT001,9/20/2024,3657,6,5,4,2,30,36,Furnished,14,North-East,28629989,Reserved
988,L087,B006,PT010,7/23/2024,1151,1,1,1,2,16,28,Unfurnished,1,South,15158783,Reserved
989,L040,B044,PT001,4/6/2024,1334,2,3,2,3,7,6,Furnished,6,South,7746964,Sold
990,L069,B010,PT009,3/18/2024,1449,2,1,2,3,13,11,Semi-Furnished,5,North,20219889,Available
991,L054,B034,PT010,12/9/2025,1620,2,3,1,0,6,3,Furnished,6,North,12325203,Available
992,L067,B027,PT004,11/13/2024,3945,6,5,1,3,21,8,Semi-Furnished,7,South,29994744,Sold
993,L029,B028,PT007,11/28/2024,4612,6,5,4,4,12,39,Furnished,15,North,23522451,Reserved
994,L024,B027,PT003,3/20/2025,1592,2,1,1,2,19,3,Unfurnished,2,South-West,16116795,Reserved
995,L056,B033,PT007,2/4/2025,1817,3,3,4,1,35,20,Semi-Furnished,10,East,9973080,Reserved
996,L096,B026,PT006,7/2/2025,3867,6,5,3,3,8,16,Furnished,15,North-East,33948490,Sold
997,L031,B017,PT002,7/11/2024,3039,5,4,2,2,22,21,Unfurnished,15,North,25303517,Reserved
998,L050,B021,PT006,10/11/2025,4113,6,5,4,0,13,40,Semi-Furnished,15,West,63070598,Reserved
999,L076,B001,PT007,4/12/2025,1231,2,3,4,0,14,20,Unfurnished,17,South-East,8397610,Available
1000,L083,B039,PT004,11/16/2025,3892,6,5,1,0,31,17,Semi-Furnished,15,North-East,32750158,Reserved
1001,L018,B021,PT010,12/18/2024,3603,6,5,3,3,26,9,Semi-Furnished,19,South,34906388,Reserved
1002,L034,B003,PT010,6/15/2025,1320,2,2,1,1,3,40,Furnished,2,South-West,13161568,Available
1003,L070,B019,PT004,6/3/2024,3541,5,4,2,3,16,30,Unfurnished,2,South-East,33609463,Available
1004,L098,B042,PT010,10/3/2024,4143,6,5,4,3,7,28,Semi-Furnished,4,North-West,51691300,Sold
1005,L012,B012,PT010,11/2/2024,1629,2,1,3,4,27,26,Furnished,13,East,13729949,Available
1006,L052,B003,PT006,6/17/2024,3817,6,5,1,4,8,31,Furnished,17,North,36206466,Reserved
1007,L095,B045,PT007,3/14/2025,936,1,2,1,1,6,28,Semi-Furnished,12,East,13950982,Reserved
1008,L011,B041,PT005,11/8/2024,4809,6,5,2,0,19,26,Furnished,18,South-East,29385208,Sold
1009,L010,B013,PT007,9/22/2025,845,1,1,1,4,6,34,Unfurnished,14,North-East,6631487,Available
1010,L056,B022,PT001,12/30/2024,2616,4,4,2,1,10,1,Unfurnished,14,West,17858409,Reserved
1011,L083,B029,PT001,7/10/2025,1301,2,3,4,2,2,13,Semi-Furnished,14,West,12424117,Reserved
1012,L008,B042,PT008,1/14/2025,2482,4,5,2,2,12,16,Furnished,0,East,25423208,Sold
1013,L013,B016,PT008,3/2/2024,4965,6,5,4,0,31,21,Unfurnished,2,East,67492581,Available
1014,L049,B041,PT007,8/10/2025,4169,6,5,1,0,21,34,Unfurnished,5,North,58080284,Available
1015,L080,B044,PT010,1/18/2025,4789,6,5,3,1,35,36,Furnished,16,South-East,40382738,Reserved
1016,L008,B048,PT008,12/5/2024,4194,6,5,1,0,12,24,Semi-Furnished,8,South-East,31627843,Reserved
1017,L044,B036,PT010,3/27/2025,4886,6,5,3,0,7,15,Unfurnished,14,West,75197108,Reserved
1018,L005,B024,PT009,2/7/2024,1234,2,3,1,1,14,40,Semi-Furnished,0,South-East,6657707,Sold
1019,L042,B004,PT005,12/6/2025,2864,4,3,1,0,3,23,Unfurnished,9,South,25036782,Available
1020,L027,B011,PT009,9/19/2025,749,1,1,3,3,3,5,Furnished,19,South-East,8571018,Reserved
1021,L069,B041,PT002,8/15/2024,3465,5,5,1,1,14,2,Unfurnished,17,West,38515116,Reserved
1022,L043,B004,PT003,2/25/2025,889,1,1,3,2,6,4,Semi-Furnished,5,East,13469461,Sold
1023,L050,B001,PT004,11/19/2024,2198,3,3,3,2,25,2,Semi-Furnished,16,North-West,22517581,Reserved
1024,L078,B029,PT004,12/1/2024,3343,5,4,2,3,18,35,Furnished,18,North-East,41998794,Available
1025,L047,B022,PT010,2/7/2024,3052,5,5,1,0,23,22,Furnished,16,South-East,31307971,Reserved
1026,L086,B016,PT006,2/13/2025,2446,4,5,2,3,34,19,Furnished,9,North-East,27049521,Reserved
1027,L012,B006,PT007,6/15/2025,1594,2,1,4,4,32,33,Semi-Furnished,14,North,24105682,Reserved
1028,L034,B023,PT003,8/24/2024,4535,6,5,3,2,33,16,Furnished,4,North-West,44292588,Sold
1029,L040,B014,PT008,7/21/2024,1889,3,4,1,3,11,16,Unfurnished,19,South-East,13576027,Available
1030,L015,B029,PT004,6/6/2025,4857,6,5,1,0,31,16,Unfurnished,7,South-East,42889768,Reserved
1031,L089,B008,PT007,5/23/2025,2953,4,3,2,2,1,14,Furnished,1,South,17323410,Reserved
1032,L065,B034,PT009,3/4/2024,953,1,2,2,4,19,18,Unfurnished,3,South-West,7888437,Available
1033,L015,B044,PT004,3/4/2025,2968,4,4,3,4,17,4,Semi-Furnished,15,North-East,16083455,Reserved
1034,L003,B039,PT008,3/17/2025,3873,6,5,4,3,32,38,Semi-Furnished,7,East,33050730,Reserved
1035,L009,B032,PT006,10/24/2024,4738,6,5,3,4,22,36,Semi-Furnished,18,North,50775018,Reserved
1036,L043,B024,PT006,8/15/2025,4643,6,5,1,1,17,6,Unfurnished,6,South,71273651,Sold
1037,L070,B035,PT007,11/22/2025,3045,5,5,4,3,24,1,Furnished,9,South,27744987,Sold
1038,L085,B001,PT009,12/31/2025,3873,6,5,2,0,34,40,Unfurnished,14,South-East,54329191,Sold
1039,L038,B022,PT005,6/5/2024,2489,4,3,4,2,8,12,Furnished,4,South,22595874,Available
1040,L058,B047,PT006,8/10/2024,3343,5,5,3,2,15,17,Furnished,4,North,26100898,Sold
1041,L017,B002,PT003,5/18/2024,2914,4,4,3,3,6,38,Semi-Furnished,0,South,44362070,Reserved
1042,L015,B023,PT008,1/23/2024,4428,6,5,3,2,28,20,Unfurnished,15,South,52896098,Reserved
1043,L006,B002,PT005,8/3/2025,1361,2,2,1,1,11,28,Semi-Furnished,20,South-West,15914958,Sold
1044,L016,B026,PT007,9/4/2025,2423,4,3,4,3,0,12,Semi-Furnished,5,East,19847257,Reserved
1045,L056,B003,PT007,12/11/2024,3287,5,5,3,3,34,15,Unfurnished,13,South,23030169,Available
1046,L031,B047,PT009,5/4/2025,3937,6,5,1,4,6,13,Furnished,3,South-East,39737487,Sold
1047,L010,B017,PT008,2/17/2025,4706,6,5,1,3,19,6,Unfurnished,11,East,59967775,Sold
1048,L028,B006,PT004,10/17/2025,2972,4,3,3,4,15,13,Unfurnished,5,North,15864259,Reserved
1049,L002,B050,PT004,5/31/2024,2330,3,4,4,4,17,7,Semi-Furnished,11,East,26039325,Reserved
1050,L092,B032,PT002,11/16/2025,4295,6,5,3,2,21,37,Unfurnished,18,West,60816567,Available
1051,L035,B045,PT007,12/25/2024,4451,6,5,3,0,22,19,Semi-Furnished,10,West,35632624,Available
1052,L014,B027,PT007,7/9/2025,4046,6,5,3,1,34,12,Furnished,9,North-East,25930614,Sold
1053,L053,B007,PT003,6/11/2025,1667,2,3,2,4,3,21,Furnished,12,North-East,16653843,Sold
1054,L034,B026,PT010,1/24/2025,3249,5,5,4,4,28,21,Semi-Furnished,15,South-East,23398970,Sold
1055,L047,B008,PT007,5/14/2025,2074,3,3,4,3,28,23,Semi-Furnished,10,North-West,13496188,Reserved
1056,L037,B037,PT002,4/20/2025,1530,2,1,2,4,6,27,Unfurnished,9,South,22309506,Available
1057,L010,B037,PT004,6/22/2024,1143,1,2,3,3,0,15,Furnished,7,East,10352380,Reserved
1058,L096,B020,PT009,6/26/2024,1185,1,2,4,1,24,33,Unfurnished,13,South-West,12742573,Reserved
1059,L069,B031,PT007,5/27/2025,2214,3,4,2,4,2,12,Furnished,5,North-West,22025293,Reserved
1060,L073,B049,PT006,4/19/2024,4339,6,5,1,3,31,7,Semi-Furnished,19,North-West,62838531,Sold
1061,L062,B014,PT008,12/6/2025,1788,2,1,4,1,7,15,Furnished,6,North-East,22070082,Reserved
1062,L033,B022,PT009,6/19/2024,3978,6,5,2,1,24,3,Semi-Furnished,10,West,50692192,Available
1063,L052,B001,PT006,7/14/2024,934,1,1,1,4,28,12,Furnished,14,South,6933554,Available
1064,L004,B016,PT003,1/17/2024,4905,6,5,1,1,5,14,Semi-Furnished,9,South,36123055,Available
1065,L082,B029,PT002,9/12/2024,1530,2,3,4,2,20,37,Furnished,6,South-East,15642457,Available
1066,L040,B026,PT007,8/14/2025,4053,6,5,4,4,29,4,Furnished,5,South-East,26741815,Available
1067,L079,B042,PT007,1/8/2025,3133,5,4,3,1,27,30,Furnished,13,South-East,45282112,Sold
1068,L021,B023,PT009,9/15/2025,2099,3,3,1,0,3,9,Unfurnished,10,North,14225459,Available
1069,L049,B013,PT003,10/5/2024,3636,6,5,4,2,19,34,Furnished,18,North,37486936,Available
1070,L091,B025,PT009,4/3/2025,3289,5,4,2,0,31,30,Unfurnished,1,South-West,20409643,Reserved
1071,L014,B041,PT006,2/15/2024,2759,4,3,1,2,12,18,Furnished,7,South-West,38555180,Reserved
1072,L028,B011,PT004,2/13/2025,2785,4,5,4,4,34,5,Unfurnished,12,South-East,43022523,Available
1073,L046,B033,PT002,11/11/2025,4571,6,5,1,4,10,4,Semi-Furnished,14,North,41404247,Sold
1074,L096,B018,PT003,5/28/2025,3540,5,5,2,0,35,15,Semi-Furnished,9,South-West,54618909,Available
1075,L025,B008,PT005,1/31/2025,3245,5,4,4,2,3,17,Semi-Furnished,1,North-East,38411199,Sold
1076,L028,B003,PT001,3/30/2024,2690,4,5,1,0,35,14,Furnished,1,East,29428839,Reserved
1077,L061,B017,PT008,5/26/2024,4886,6,5,2,0,21,34,Semi-Furnished,11,North-East,54160769,Available
1078,L051,B033,PT008,4/7/2024,1345,2,2,3,4,6,28,Unfurnished,5,North-West,11197613,Available
1079,L062,B050,PT009,4/11/2024,3832,6,5,3,1,33,10,Semi-Furnished,3,North,42200227,Sold
1080,L019,B018,PT001,1/31/2024,4694,6,5,1,1,27,17,Unfurnished,8,South-East,69872819,Available
1081,L049,B022,PT007,5/5/2025,3981,6,5,1,0,17,2,Furnished,8,East,43929866,Reserved
1082,L012,B040,PT007,8/4/2025,2258,3,2,3,1,24,4,Semi-Furnished,8,South-West,24346663,Reserved
1083,L060,B013,PT003,7/6/2025,3698,6,5,4,2,29,37,Semi-Furnished,8,North-West,49076469,Available
1084,L057,B006,PT007,11/4/2025,891,1,2,2,2,31,24,Furnished,3,North,13751255,Sold
1085,L070,B033,PT001,5/31/2024,3659,6,5,2,0,22,30,Semi-Furnished,16,South-East,47928932,Reserved
1086,L027,B036,PT005,3/1/2024,4757,6,5,4,4,22,23,Semi-Furnished,8,East,63828356,Reserved
1087,L028,B020,PT010,11/29/2024,1049,1,1,2,3,5,34,Furnished,6,South-West,9136350,Reserved
1088,L053,B046,PT003,7/22/2024,1071,1,1,3,1,26,32,Furnished,9,South,16139274,Available
1089,L087,B040,PT008,2/7/2025,2532,4,3,1,1,34,18,Furnished,0,South,28023987,Available
1090,L099,B016,PT006,5/10/2024,1719,2,2,1,4,3,25,Semi-Furnished,1,South-West,13826316,Available
1091,L050,B014,PT008,4/3/2025,2900,4,3,4,1,11,19,Furnished,1,North,25260735,Sold
1092,L086,B005,PT002,1/20/2024,1023,1,2,4,0,29,26,Furnished,11,West,6890799,Reserved
1093,L053,B020,PT010,3/18/2024,3931,6,5,4,3,23,25,Furnished,20,North-East,25347895,Available
1094,L034,B020,PT008,2/19/2024,3796,6,5,2,2,7,32,Unfurnished,0,South-East,50834098,Sold
1095,L069,B016,PT008,10/20/2025,3181,5,5,1,3,15,9,Furnished,7,South-East,36654444,Reserved
1096,L070,B009,PT005,4/26/2024,4347,6,5,1,0,20,28,Semi-Furnished,0,South-West,23225361,Sold
1097,L021,B008,PT007,9/27/2024,2439,4,4,3,3,34,16,Furnished,2,East,17414683,Sold
1098,L013,B010,PT006,9/23/2024,3053,5,4,1,3,20,7,Furnished,1,South-East,33234030,Available
1099,L014,B036,PT008,8/16/2024,2096,3,4,1,2,24,7,Furnished,4,East,18998382,Available
1100,L006,B020,PT005,3/14/2025,4512,6,5,3,2,29,40,Unfurnished,0,North-West,46531030,Available
1101,L075,B050,PT002,11/10/2024,778,1,1,3,4,22,25,Furnished,5,West,11774785,Available
1102,L018,B024,PT001,11/9/2025,2568,4,3,2,4,10,4,Unfurnished,2,South,32950346,Reserved
1103,L047,B007,PT010,9/30/2024,4325,6,5,2,3,25,11,Furnished,9,South-West,66471289,Sold
1104,L002,B033,PT010,2/27/2024,2520,4,5,3,0,28,7,Semi-Furnished,17,North,23640021,Sold
1105,L078,B001,PT002,11/8/2025,1830,3,2,3,3,28,25,Unfurnished,15,South,15447914,Sold
1106,L073,B024,PT001,4/9/2025,4510,6,5,2,0,24,32,Furnished,0,South-East,55928878,Available
1107,L069,B009,PT006,8/5/2025,4639,6,5,3,1,21,6,Unfurnished,0,South,70186061,Available
1108,L016,B043,PT008,5/19/2024,2114,3,4,4,1,26,40,Furnished,7,South,23460631,Sold
1109,L028,B033,PT006,11/14/2024,1866,3,3,3,4,10,33,Unfurnished,7,South,25564192,Available
1110,L098,B047,PT003,5/14/2025,1288,2,3,4,3,12,21,Furnished,9,North-West,12138752,Reserved
1111,L076,B042,PT001,7/10/2025,3803,6,5,2,3,28,3,Semi-Furnished,6,West,56076780,Reserved
1112,L041,B012,PT008,12/26/2024,3923,6,5,1,1,2,24,Furnished,18,South,61094431,Sold
1113,L017,B042,PT002,5/10/2024,2329,3,3,2,2,20,10,Semi-Furnished,14,South,30262814,Available
1114,L067,B018,PT005,10/4/2025,1042,1,1,1,1,8,23,Unfurnished,17,South-East,7474904,Sold
1115,L023,B038,PT006,3/12/2024,2483,4,4,3,0,30,1,Semi-Furnished,0,West,17973293,Sold
1116,L073,B024,PT008,2/18/2025,3916,6,5,2,4,18,11,Unfurnished,18,East,32478255,Sold
1117,L027,B049,PT001,6/4/2025,2147,3,2,4,2,14,36,Unfurnished,17,East,32514422,Available
1118,L060,B029,PT008,12/31/2025,3407,5,5,1,4,25,1,Unfurnished,10,South-West,19480182,Available
1119,L063,B018,PT009,12/18/2024,3556,5,5,2,3,14,19,Semi-Furnished,6,South-East,23041619,Reserved
1120,L065,B015,PT008,12/16/2024,1729,2,3,4,1,0,23,Unfurnished,3,East,9708577,Sold
1121,L038,B042,PT002,12/19/2025,3686,6,5,4,1,13,14,Furnished,17,North-East,32490835,Sold
1122,L077,B032,PT005,7/28/2024,4668,6,5,2,1,16,25,Furnished,12,North-West,36558412,Reserved
1123,L100,B047,PT004,10/27/2024,873,1,2,2,3,21,6,Unfurnished,7,South-West,6627975,Reserved
1124,L082,B001,PT006,10/13/2025,3192,5,5,2,2,15,17,Unfurnished,13,South-East,30692156,Reserved
1125,L016,B007,PT006,4/30/2025,1624,2,1,4,1,18,10,Furnished,1,East,17002672,Available
1126,L065,B014,PT008,10/3/2025,1399,2,2,1,2,4,17,Furnished,19,East,17299630,Available
1127,L047,B042,PT002,9/27/2024,889,1,1,1,0,25,32,Unfurnished,14,South-West,8022545,Reserved
1128,L079,B002,PT007,4/6/2024,921,1,1,1,2,34,34,Semi-Furnished,18,South,13055883,Sold
1129,L083,B006,PT003,12/12/2025,4148,6,5,2,1,1,24,Semi-Furnished,5,South,42204305,Sold
1130,L011,B043,PT002,7/25/2024,2497,4,5,2,0,28,3,Semi-Furnished,16,North,31666178,Sold
1131,L016,B001,PT009,6/12/2025,2533,4,5,1,4,19,12,Unfurnished,16,North-East,27588224,Reserved
1132,L021,B040,PT005,10/9/2024,3964,6,5,4,0,13,39,Unfurnished,16,South-West,40422618,Sold
1133,L084,B048,PT008,11/26/2024,4153,6,5,4,1,26,15,Unfurnished,16,North,54606737,Reserved
1134,L004,B046,PT004,10/5/2025,932,1,1,3,2,0,22,Unfurnished,7,South-East,11416330,Available
1135,L025,B042,PT008,7/17/2025,1699,2,2,4,2,25,30,Semi-Furnished,19,West,21523054,Available
1136,L071,B026,PT009,3/11/2024,2090,3,4,1,2,16,15,Unfurnished,3,North-East,22226520,Reserved
1137,L067,B008,PT007,4/21/2025,2084,3,2,1,2,19,18,Semi-Furnished,4,South,23525620,Sold
1138,L025,B017,PT009,1/16/2024,2421,4,5,2,1,16,30,Furnished,20,South,16149213,Sold
1139,L071,B015,PT004,7/30/2025,2374,3,2,3,3,10,13,Furnished,14,South-West,13467556,Reserved
1140,L013,B001,PT009,3/28/2024,3492,5,4,2,1,4,30,Unfurnished,13,North,20044257,Sold
1141,L087,B032,PT004,1/16/2025,4978,6,5,3,4,9,23,Unfurnished,20,North,44555407,Reserved
1142,L034,B013,PT003,11/3/2024,3423,5,5,1,0,1,10,Unfurnished,9,North-East,45776308,Available
1143,L065,B049,PT003,10/16/2024,2759,4,5,1,3,1,6,Unfurnished,1,South-East,25445255,Sold
1144,L055,B036,PT001,7/30/2025,2252,3,3,4,2,4,10,Furnished,10,North,33479697,Available
1145,L070,B035,PT004,4/19/2025,3278,5,4,3,3,30,5,Furnished,18,North-West,50439449,Sold
1146,L036,B004,PT005,9/17/2025,4992,6,5,4,2,15,19,Semi-Furnished,5,North-West,67532538,Available
1147,L087,B005,PT003,6/9/2025,2381,3,2,3,2,31,14,Semi-Furnished,16,South-East,28303000,Reserved
1148,L098,B033,PT006,11/10/2025,3914,6,5,4,2,18,36,Unfurnished,2,South-East,36036889,Reserved
1149,L071,B041,PT008,10/25/2025,833,1,2,4,2,22,12,Furnished,19,North-West,5707248,Available
1150,L081,B036,PT008,9/4/2025,4775,6,5,2,2,22,20,Furnished,2,North-West,50811707,Sold
1151,L043,B004,PT002,6/12/2024,4515,6,5,1,0,27,4,Furnished,10,North-East,31170942,Sold
1152,L084,B032,PT007,4/25/2024,782,1,2,2,2,21,2,Semi-Furnished,7,South-West,10311189,Sold
1153,L100,B038,PT007,6/21/2024,1572,2,1,2,2,3,34,Unfurnished,4,North-West,21656379,Available
1154,L003,B050,PT003,5/7/2024,1671,2,1,2,2,25,28,Semi-Furnished,11,North-East,15163779,Sold
1155,L085,B037,PT001,2/19/2024,2364,3,2,3,4,23,27,Unfurnished,8,West,17975528,Sold
1156,L022,B050,PT006,3/25/2024,3485,5,5,2,0,20,6,Semi-Furnished,12,South-East,37042444,Reserved
1157,L083,B024,PT008,2/18/2024,2975,4,3,1,3,17,1,Unfurnished,7,North,27992353,Available
1158,L043,B020,PT005,9/3/2024,2477,4,5,1,2,9,24,Unfurnished,6,South,34277830,Sold
1159,L021,B018,PT005,9/25/2025,3580,5,4,3,3,34,1,Furnished,2,South-West,45628610,Reserved
1160,L045,B004,PT006,6/14/2024,1126,1,2,4,4,1,35,Furnished,0,North-East,9424084,Available
1161,L086,B013,PT003,8/26/2025,947,1,2,4,3,28,28,Semi-Furnished,1,South,11208673,Available
1162,L065,B002,PT004,3/5/2024,2632,4,5,3,1,16,28,Semi-Furnished,3,West,28628625,Available
1163,L026,B006,PT004,6/4/2024,1772,2,3,1,4,21,20,Unfurnished,8,North,14209220,Reserved
1164,L041,B033,PT004,6/26/2024,2398,3,2,2,2,3,11,Unfurnished,17,East,22682857,Reserved
1165,L072,B046,PT010,8/2/2025,4436,6,5,1,0,7,7,Unfurnished,3,North,67767002,Reserved
1166,L074,B014,PT003,7/19/2024,4588,6,5,2,1,31,19,Unfurnished,4,South-East,36283893,Reserved
1167,L023,B031,PT002,3/7/2025,699,1,1,4,4,16,7,Semi-Furnished,16,South-East,9212543,Available
1168,L048,B040,PT009,9/3/2024,1724,2,1,3,3,5,39,Semi-Furnished,13,West,23251992,Available
1169,L070,B048,PT009,5/20/2024,4535,6,5,4,2,11,24,Unfurnished,1,North,61569327,Reserved
1170,L013,B008,PT003,7/23/2025,3230,5,4,4,4,17,26,Unfurnished,13,North-East,18369208,Reserved
1171,L045,B028,PT003,9/3/2025,3297,5,5,4,4,26,11,Furnished,19,North-East,26108564,Sold
1172,L002,B039,PT005,8/16/2025,3226,5,5,2,4,26,4,Furnished,8,North-East,23801993,Sold
1173,L053,B030,PT007,5/3/2024,4267,6,5,1,3,18,4,Furnished,13,South-West,62768221,Reserved
1174,L042,B019,PT002,10/1/2025,1218,2,3,3,1,16,39,Furnished,8,North,6732863,Available
1175,L026,B014,PT006,7/31/2025,1942,3,4,3,3,21,26,Semi-Furnished,1,East,10448112,Sold
1176,L012,B048,PT009,3/16/2024,2200,3,4,1,0,0,36,Furnished,6,East,32644631,Reserved
1177,L027,B039,PT009,7/20/2025,4229,6,5,3,1,22,12,Furnished,8,South,58207115,Reserved
1178,L017,B030,PT005,2/23/2025,925,1,2,4,3,3,18,Unfurnished,1,East,7955013,Sold
1179,L004,B026,PT006,2/27/2025,2154,3,2,1,3,26,13,Semi-Furnished,0,South-East,19778681,Reserved
1180,L005,B012,PT001,7/16/2025,1353,2,2,4,2,33,28,Semi-Furnished,20,North-East,7093566,Sold
1181,L035,B030,PT002,6/18/2024,2424,4,4,4,4,32,6,Semi-Furnished,5,North,18440353,Available
1182,L097,B023,PT002,12/19/2025,3542,5,5,2,0,13,25,Semi-Furnished,14,North-East,52881422,Sold
1183,L072,B024,PT002,11/2/2025,783,1,2,3,4,10,15,Semi-Furnished,4,South-East,6152071,Reserved
1184,L077,B012,PT001,9/8/2024,1812,3,4,4,1,15,30,Semi-Furnished,9,South-East,21632542,Available
